                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                 1.2452,                0.87581,                 1.1641,                0.87723,                0.80381,                0.89582,                0.62822,                 1.0606,                0.77677,                 1.1356,               0.001798,               0.001798,               0.001798
                    104,                 1.2189,                0.87903,                 1.1413,                0.87075,                0.82049,                0.90318,                0.63024,                 1.0888,                0.76977,                 1.1384,              0.0017961,              0.0017961,              0.0017961
                    105,                 1.2278,                0.86695,                 1.1386,                0.90215,                0.81577,                 0.9088,                0.63804,                 1.0602,                0.76138,                 1.1254,              0.0017941,              0.0017941,              0.0017941
                    106,                 1.2293,                0.87732,                 1.1213,                0.88274,                0.82016,                0.90633,                0.63275,                 1.0932,                0.77943,                 1.1175,              0.0017921,              0.0017921,              0.0017921
                    107,                 1.1644,                0.82854,                 1.0982,                0.90488,                0.83001,                0.92189,                0.65673,                 1.0419,                0.71613,                  1.103,              0.0017901,              0.0017901,              0.0017901
                    108,                 1.2106,                0.85888,                 1.1236,                0.90222,                0.82543,                0.91726,                0.65891,                 1.0048,                0.72177,                 1.0919,              0.0017881,              0.0017881,              0.0017881
                    109,                 1.1956,                0.84181,                 1.1193,                 0.9012,                0.82817,                0.91931,                0.64486,                 1.0829,                0.72954,                 1.1159,              0.0017862,              0.0017862,              0.0017862
                    110,                 1.1826,                 0.8305,                 1.1186,                 0.9043,                0.84455,                0.92386,                0.65277,                 1.0594,                0.71324,                 1.1107,              0.0017842,              0.0017842,              0.0017842
                    111,                 1.2112,                0.83959,                 1.1292,                0.89346,                 0.8394,                0.92389,                0.66768,                 1.0138,                0.71684,                 1.0914,              0.0017822,              0.0017822,              0.0017822
                    112,                 1.1964,                0.84853,                 1.1068,                0.89191,                0.84012,                0.91753,                0.64019,                 1.0877,                0.73913,                 1.1172,              0.0017802,              0.0017802,              0.0017802
                    113,                 1.1929,                0.85608,                 1.1361,                  0.906,                0.81527,                0.91849,                0.65755,                 1.0416,                 0.7457,                 1.0995,              0.0017782,              0.0017782,              0.0017782
                    114,                 1.1541,                0.82435,                 1.1075,                0.88886,                0.83127,                0.91944,                0.64658,                 1.0592,                0.76042,                 1.1039,              0.0017763,              0.0017763,              0.0017763
                    115,                 1.1713,                0.79838,                 1.0981,                 0.8977,                0.85075,                0.92445,                0.66834,                 1.0027,                 0.7233,                 1.0868,              0.0017743,              0.0017743,              0.0017743
                    116,                 1.1833,                0.82166,                 1.1176,                0.90727,                 0.8536,                 0.9325,                0.67256,                 1.0287,                0.70747,                 1.0914,              0.0017723,              0.0017723,              0.0017723
                    117,                 1.1646,                0.80042,                 1.0894,                0.91444,                0.84765,                0.92773,                0.65304,                 1.0915,                0.72122,                 1.1125,              0.0017703,              0.0017703,              0.0017703
                    118,                 1.1866,                0.83803,                 1.1178,                0.91843,                0.83777,                0.93291,                0.67542,                 1.0137,                0.70948,                 1.0849,              0.0017683,              0.0017683,              0.0017683
                    119,                 1.1572,                0.82159,                 1.1043,                0.89649,                0.85538,                0.93324,                 0.6738,                 1.0144,                0.69761,                 1.0954,              0.0017664,              0.0017664,              0.0017664
                    120,                 1.1794,                0.82061,                 1.1119,                0.89055,                0.84677,                0.92167,                0.65592,                 1.0362,                0.74459,                 1.1038,              0.0017644,              0.0017644,              0.0017644
                    121,                 1.1315,                0.81111,                 1.0961,                0.91397,                0.84854,                0.93085,                0.68347,                0.98761,                0.68644,                 1.0776,              0.0017624,              0.0017624,              0.0017624
                    122,                 1.1362,                0.78398,                 1.0887,                0.91308,                0.87467,                0.94195,                0.68776,                0.98369,                0.66955,                 1.0702,              0.0017604,              0.0017604,              0.0017604
                    123,                 1.1303,                0.77329,                 1.0837,                0.92369,                0.86182,                0.94211,                0.68597,                  1.011,                0.66225,                 1.0718,              0.0017584,              0.0017584,              0.0017584
                    124,                 1.1395,                0.78624,                  1.102,                0.89417,                0.84942,                0.92935,                0.66981,                 1.0284,                0.71012,                 1.0851,              0.0017565,              0.0017565,              0.0017565
                    125,                 1.1387,                0.78487,                 1.0997,                0.91499,                 0.8485,                0.93374,                 0.6734,                 1.0254,                0.68149,                 1.0923,              0.0017545,              0.0017545,              0.0017545
                    126,                 1.1588,                0.79565,                 1.1038,                0.89815,                0.86625,                0.93491,                0.68625,                0.98621,                0.66542,                 1.0769,              0.0017525,              0.0017525,              0.0017525
                    127,                 1.1556,                0.79602,                 1.1015,                0.92299,                0.84987,                0.93437,                0.66335,                  1.066,                0.68577,                 1.0949,              0.0017505,              0.0017505,              0.0017505
