                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                  1.368,                0.99045,                 1.2039,                0.77092,                0.63833,                0.73097,                0.43908,                 1.4186,                 1.1436,                 1.4016,              0.0013268,              0.0013268,              0.0013268
                     70,                 1.3585,                 1.0311,                 1.2152,                0.79397,                0.69365,                0.75065,                0.43793,                 1.3814,                 1.1703,                 1.3815,              0.0013169,              0.0013169,              0.0013169
                     71,                 1.3581,                 1.0206,                 1.2119,                0.79138,                0.69547,                0.75755,                0.47734,                 1.2755,                 1.0432,                 1.3515,               0.001307,               0.001307,               0.001307
                     72,                 1.3295,                 0.9946,                 1.1919,                0.77233,                0.67667,                0.76017,                0.45901,                 1.3349,                 1.0396,                 1.3497,              0.0012971,              0.0012971,              0.0012971
                     73,                 1.3156,                0.98761,                 1.1991,                0.77003,                0.69199,                0.76597,                0.47015,                 1.3694,                 1.0861,                  1.381,              0.0012872,              0.0012872,              0.0012872
                     74,                 1.3456,                0.99744,                  1.197,                0.78396,                0.66333,                0.75242,                 0.4651,                 1.2934,                 1.0597,                 1.3744,              0.0012773,              0.0012773,              0.0012773
                     75,                 1.3046,                0.95729,                 1.1755,                0.82115,                0.64667,                0.74144,                0.46892,                 1.3827,                 1.0627,                 1.3852,              0.0012674,              0.0012674,              0.0012674
                     76,                 1.3035,                0.97461,                 1.1989,                0.82107,                0.66167,                0.76035,                0.48327,                 1.3357,                  1.039,                 1.3591,              0.0012575,              0.0012575,              0.0012575
                     77,                 1.2832,                0.96439,                 1.1768,                0.79772,                 0.6704,                0.76019,                0.47513,                  1.324,                 1.0862,                 1.3802,              0.0012476,              0.0012476,              0.0012476
                     78,                 1.2931,                0.97161,                 1.1915,                0.83875,                0.65833,                0.77932,                0.48219,                 1.2961,                0.96923,                 1.3624,              0.0012377,              0.0012377,              0.0012377
                     79,                 1.2805,                0.93339,                 1.1643,                 0.7929,                0.67167,                0.76979,                0.48454,                 1.3251,                   1.04,                 1.3547,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.2926,                0.95024,                 1.1809,                0.77099,                0.67667,                0.75681,                0.48476,                 1.3618,                  1.081,                 1.3984,              0.0012179,              0.0012179,              0.0012179
                     81,                 1.3213,                0.95419,                 1.1726,                0.78802,                0.68167,                0.77072,                0.48202,                 1.2805,                0.97082,                 1.3476,               0.001208,               0.001208,               0.001208
                     82,                  1.309,                0.97076,                 1.1805,                0.80904,                0.70667,                0.78784,                0.48925,                 1.3606,                0.97751,                 1.3902,              0.0011981,              0.0011981,              0.0011981
                     83,                 1.2755,                0.93723,                 1.1664,                0.83052,                0.67667,                0.78306,                0.48676,                 1.2791,                0.98259,                 1.3276,              0.0011882,              0.0011882,              0.0011882
                     84,                 1.2718,                0.93317,                 1.1609,                0.79567,                0.69444,                0.78362,                0.48924,                 1.3213,                 1.0493,                 1.3593,              0.0011783,              0.0011783,              0.0011783
                     85,                 1.2554,                0.92436,                 1.1551,                0.77915,                0.69167,                0.77286,                0.49502,                 1.2672,                 0.9746,                 1.3343,              0.0011684,              0.0011684,              0.0011684
                     86,                 1.2756,                0.93913,                 1.1692,                0.81714,                   0.69,                0.78795,                 0.4963,                 1.2914,                0.99009,                 1.3388,              0.0011585,              0.0011585,              0.0011585
                     87,                 1.2249,                0.90989,                 1.1271,                0.85183,                0.64167,                0.76752,                0.49569,                 1.2851,                 1.0048,                 1.3117,              0.0011486,              0.0011486,              0.0011486
                     88,                 1.2523,                0.92376,                 1.1584,                0.75071,                   0.67,                0.76409,                0.48714,                 1.3973,                 1.0681,                 1.3816,              0.0011387,              0.0011387,              0.0011387
                     89,                 1.2664,                0.93131,                 1.1595,                0.80354,                  0.715,                0.78252,                0.48632,                 1.3738,                 1.0295,                 1.3528,              0.0011288,              0.0011288,              0.0011288
                     90,                 1.2492,                0.90344,                  1.147,                0.80457,                0.70167,                0.79242,                0.50524,                 1.2916,                0.95528,                 1.3345,              0.0011189,              0.0011189,              0.0011189
                     91,                 1.2787,                0.93272,                 1.1709,                0.78548,                   0.71,                0.78868,                0.51513,                 1.2863,                 1.0138,                 1.3228,               0.001109,               0.001109,               0.001109
                     92,                 1.2337,                0.91457,                 1.1452,                0.84229,                   0.69,                 0.7934,                0.51919,                 1.3534,                 1.0082,                 1.3535,              0.0010991,              0.0010991,              0.0010991
                     93,                 1.2486,                0.89843,                 1.1326,                0.82139,                0.70167,                0.79957,                 0.5122,                 1.3008,                0.96191,                 1.3252,              0.0010892,              0.0010892,              0.0010892
                     94,                 1.2028,                0.88236,                 1.1317,                 0.7932,                0.70333,                0.78617,                0.50638,                 1.2734,                0.99126,                 1.3239,              0.0010793,              0.0010793,              0.0010793
                     95,                 1.2331,                0.88864,                 1.1396,                0.79807,                 0.7114,                0.79376,                0.51439,                 1.2827,                0.97643,                 1.3148,              0.0010694,              0.0010694,              0.0010694
                     96,                 1.2226,                0.87642,                 1.1373,                0.80925,                0.71667,                0.79307,                0.50349,                 1.3266,                 1.0122,                 1.3183,              0.0010595,              0.0010595,              0.0010595
                     97,                 1.2205,                0.88831,                 1.1496,                0.82621,                0.73686,                0.80849,                0.50538,                 1.3146,                 1.0064,                 1.3471,              0.0010496,              0.0010496,              0.0010496
                     98,                 1.2403,                 0.8933,                   1.13,                0.80582,                0.72167,                0.77813,                0.51078,                 1.2826,                  1.009,                 1.3314,              0.0010397,              0.0010397,              0.0010397
                     99,                 1.2216,                0.88817,                 1.1235,                0.80087,                0.72167,                0.79527,                0.50947,                 1.3069,                0.95014,                 1.3289,              0.0010298,              0.0010298,              0.0010298
                    100,                 1.2217,                 0.8756,                 1.1303,                0.76539,                0.74667,                0.79748,                0.52525,                 1.2375,                0.94899,                 1.2981,              0.0010199,              0.0010199,              0.0010199
                    101,                 1.2143,                0.86098,                 1.1419,                0.82115,                0.72696,                0.80141,                0.52367,                 1.2607,                0.94331,                 1.3046,                0.00101,                0.00101,                0.00101
                    102,                 1.1825,                0.83394,                 1.1295,                0.80123,                0.71884,                0.79624,                0.51185,                 1.3197,                 1.0057,                 1.3175,              0.0010001,              0.0010001,              0.0010001
                    103,                 1.2109,                0.86039,                 1.1436,                0.85435,                0.68333,                0.80112,                 0.5171,                 1.2861,                0.95933,                 1.3418,              0.0009902,              0.0009902,              0.0009902
                    104,                 1.2148,                0.85362,                 1.1368,                0.82419,                0.70833,                0.81186,                 0.5353,                 1.2583,                0.92186,                 1.3045,              0.0009803,              0.0009803,              0.0009803
                    105,                  1.226,                0.84649,                 1.1334,                0.82623,                  0.685,                0.79772,                0.51809,                 1.3607,                 1.0014,                 1.3659,              0.0009704,              0.0009704,              0.0009704
                    106,                 1.1998,                0.85389,                 1.1078,                0.80054,                0.71333,                 0.8036,                0.52345,                 1.3173,                0.95557,                 1.3317,              0.0009605,              0.0009605,              0.0009605
                    107,                 1.1512,                0.81749,                 1.0925,                0.80697,                 0.7316,                0.81138,                0.53231,                 1.2859,                 0.9351,                 1.3097,              0.0009506,              0.0009506,              0.0009506
                    108,                 1.1914,                0.83615,                 1.1189,                0.80272,                0.73243,                0.82165,                0.52748,                 1.2794,                0.92594,                 1.3034,              0.0009407,              0.0009407,              0.0009407
                    109,                 1.1837,                0.82498,                 1.1168,                0.82255,                0.70667,                0.80944,                0.52149,                 1.3107,                0.94302,                 1.3096,              0.0009308,              0.0009308,              0.0009308
                    110,                 1.1663,                0.81286,                 1.1119,                0.82071,                 0.7324,                0.80535,                0.53721,                 1.2521,                 0.9121,                 1.2894,              0.0009209,              0.0009209,              0.0009209
                    111,                 1.1763,                0.82482,                 1.1162,                0.78957,                0.70665,                0.79338,                0.51686,                 1.2943,                0.94801,                 1.3025,               0.000911,               0.000911,               0.000911
                    112,                 1.1511,                0.80697,                 1.0956,                0.87184,                    0.7,                 0.8101,                0.53567,                 1.2661,                0.92249,                 1.2853,              0.0009011,              0.0009011,              0.0009011
                    113,                 1.1534,                0.81188,                 1.1166,                0.83235,                   0.73,                0.81754,                0.53697,                 1.2597,                0.92353,                  1.287,              0.0008912,              0.0008912,              0.0008912
                    114,                 1.1463,                0.79321,                 1.1031,                0.83698,                 0.7359,                0.83024,                0.54912,                 1.2394,                0.86711,                 1.2835,              0.0008813,              0.0008813,              0.0008813
                    115,                 1.1431,                0.77466,                 1.0828,                0.83868,                0.73649,                0.82321,                0.54309,                 1.2116,                0.91828,                 1.2652,              0.0008714,              0.0008714,              0.0008714
                    116,                 1.1545,                  0.785,                 1.1016,                0.80591,                0.73355,                0.82439,                0.54608,                 1.2799,                0.90163,                 1.3047,              0.0008615,              0.0008615,              0.0008615
                    117,                 1.1525,                0.79497,                  1.082,                0.81102,                0.75102,                0.82649,                0.55076,                 1.2015,                0.87794,                 1.2431,              0.0008516,              0.0008516,              0.0008516
                    118,                 1.1721,                0.82342,                 1.1098,                 0.8538,                0.72167,                0.81889,                0.53221,                 1.2444,                0.91781,                 1.2798,              0.0008417,              0.0008417,              0.0008417
                    119,                 1.1746,                0.81087,                 1.1099,                 0.7926,                 0.7452,                0.81142,                0.53487,                 1.2401,                0.89476,                 1.2879,              0.0008318,              0.0008318,              0.0008318
                    120,                 1.1591,                0.80563,                 1.1028,                0.83988,                0.72562,                0.82134,                0.54936,                 1.2957,                 1.0107,                 1.3141,              0.0008219,              0.0008219,              0.0008219
                    121,                 1.1163,                0.78449,                 1.0863,                0.82747,                0.76167,                0.83904,                 0.5588,                 1.1831,                0.87814,                 1.2579,               0.000812,               0.000812,               0.000812
                    122,                 1.1314,                0.77393,                 1.0856,                0.84349,                0.73654,                0.83274,                0.56061,                 1.2416,                0.84045,                 1.2878,              0.0008021,              0.0008021,              0.0008021
                    123,                 1.1201,                0.77967,                 1.0804,                0.80914,                0.76333,                0.82885,                0.55689,                 1.2283,                0.90443,                  1.266,              0.0007922,              0.0007922,              0.0007922
                    124,                 1.1022,                0.75923,                 1.0961,                 0.8185,                0.75833,                0.81143,                0.54464,                 1.2794,                0.89737,                 1.3164,              0.0007823,              0.0007823,              0.0007823
                    125,                 1.1202,                0.75754,                 1.0862,                0.84742,                0.74055,                0.83268,                0.56367,                 1.1962,                0.86039,                 1.2324,              0.0007724,              0.0007724,              0.0007724
                    126,                 1.1321,                0.76804,                 1.0863,                  0.854,                0.74093,                0.83268,                0.55178,                  1.351,                0.97184,                 1.3748,              0.0007625,              0.0007625,              0.0007625
                    127,                 1.1232,                0.76768,                  1.082,                0.85169,                0.70333,                0.82323,                0.56139,                 1.2433,                0.93809,                  1.263,              0.0007526,              0.0007526,              0.0007526
                    128,                 1.1026,                 0.7647,                 1.0875,                0.82098,                   0.76,                0.83934,                0.56828,                 1.2648,                0.91161,                 1.3201,              0.0007427,              0.0007427,              0.0007427
                    129,                 1.1111,                0.77611,                 1.0871,                0.82491,                   0.75,                0.82309,                0.55896,                  1.263,                0.90536,                 1.2851,              0.0007328,              0.0007328,              0.0007328
                    130,                  1.093,                0.75706,                 1.0721,                0.82535,                0.75167,                0.83417,                0.54463,                 1.3662,                0.97301,                 1.3551,              0.0007229,              0.0007229,              0.0007229
                    131,                 1.1148,                 0.7643,                 1.0781,                0.88153,                0.69452,                 0.8209,                0.54589,                 1.2832,                0.95789,                  1.306,               0.000713,               0.000713,               0.000713
                    132,                 1.0928,                 0.7448,                 1.0747,                0.80154,                  0.765,                0.83902,                0.57075,                   1.21,                0.89188,                 1.2616,              0.0007031,              0.0007031,              0.0007031
                    133,                 1.0882,                0.76539,                  1.073,                0.84539,                0.74333,                0.83857,                0.56824,                 1.2227,                0.86615,                 1.2773,              0.0006932,              0.0006932,              0.0006932
                    134,                 1.0768,                0.72192,                 1.0603,                0.87296,                0.75585,                0.84121,                0.57025,                 1.2986,                0.87166,                 1.3374,              0.0006833,              0.0006833,              0.0006833
                    135,                 1.0793,                0.73044,                 1.0622,                0.82553,                0.76496,                0.83354,                0.56121,                 1.1837,                0.86534,                 1.2573,              0.0006734,              0.0006734,              0.0006734
                    136,                 1.1176,                 0.7574,                 1.0708,                0.83884,                0.74604,                0.84375,                0.57456,                  1.234,                0.90005,                 1.2604,              0.0006635,              0.0006635,              0.0006635
                    137,                 1.0995,                0.74158,                 1.0767,                0.85844,                0.73667,                0.84512,                0.56497,                 1.2804,                0.86007,                 1.3092,              0.0006536,              0.0006536,              0.0006536
                    138,                 1.1102,                0.72692,                 1.0714,                0.87988,                   0.73,                0.84612,                0.58089,                 1.2862,                0.87924,                 1.3303,              0.0006437,              0.0006437,              0.0006437
                    139,                 1.0802,                0.72512,                 1.0722,                0.82129,                 0.7583,                0.84605,                 0.5711,                  1.262,                0.87593,                 1.2999,              0.0006338,              0.0006338,              0.0006338
                    140,                 1.0695,                0.70963,                 1.0661,                0.84852,                0.75167,                0.83877,                0.57321,                 1.2352,                0.86708,                 1.2751,              0.0006239,              0.0006239,              0.0006239
                    141,                    1.1,                0.72387,                  1.068,                0.78998,                0.77738,                0.84052,                0.57347,                 1.2057,                 0.8955,                 1.2686,               0.000614,               0.000614,               0.000614
                    142,                 1.0788,                0.71709,                 1.0755,                0.85755,                0.76253,                0.85139,                0.57348,                 1.3016,                0.89529,                  1.312,              0.0006041,              0.0006041,              0.0006041
                    143,                 1.0816,                0.73157,                 1.0802,                0.84661,                0.76667,                0.84375,                0.57238,                 1.1592,                 0.8181,                 1.2422,              0.0005942,              0.0005942,              0.0005942
                    144,                 1.0659,                0.71449,                 1.0577,                0.84202,                0.77287,                0.84141,                0.56011,                 1.2081,                0.80393,                 1.2936,              0.0005843,              0.0005843,              0.0005843
                    145,                 1.0706,                0.73832,                 1.0609,                0.85432,                0.72833,                0.83509,                0.56197,                 1.2959,                 0.8923,                 1.3016,              0.0005744,              0.0005744,              0.0005744
                    146,                 1.0821,                0.70632,                 1.0556,                0.82372,                0.77099,                0.84427,                 0.5834,                  1.234,                0.85535,                 1.2792,              0.0005645,              0.0005645,              0.0005645
                    147,                 1.0644,                0.70758,                 1.0553,                0.85986,                   0.74,                0.84102,                0.55872,                 1.2417,                0.82998,                 1.2819,              0.0005546,              0.0005546,              0.0005546
                    148,                 1.0893,                0.71841,                  1.054,                 0.8401,                0.77057,                0.84931,                0.58927,                 1.1803,                 0.8411,                 1.2339,              0.0005447,              0.0005447,              0.0005447
                    149,                 1.0473,                0.69464,                 1.0445,                0.85783,                0.75667,                 0.8395,                0.57188,                 1.2215,                0.83899,                 1.2493,              0.0005348,              0.0005348,              0.0005348
                    150,                 1.0445,                0.70396,                 1.0507,                0.89037,                0.74451,                0.84423,                0.58212,                 1.2083,                0.84481,                  1.255,              0.0005249,              0.0005249,              0.0005249
                    151,                 1.0183,                0.70336,                 1.0501,                0.86432,                0.74167,                0.83957,                0.57672,                 1.2137,                0.86652,                 1.2633,               0.000515,               0.000515,               0.000515
                    152,                 1.0265,                 0.6921,                 1.0371,                 0.8967,                0.73786,                0.84238,                0.58123,                 1.2168,                 0.8393,                 1.2619,              0.0005051,              0.0005051,              0.0005051
                    153,                 1.0458,                0.69046,                 1.0429,                0.88166,                 0.7326,                0.84905,                0.59021,                 1.2259,                0.86778,                 1.2801,              0.0004952,              0.0004952,              0.0004952
