                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.519,                 1.1935,                  1.276,                0.68454,                0.57504,                0.62029,                0.35197,                 1.4811,                 1.3872,                 1.4842,              0.0017756,              0.0017756,              0.0017756
                     36,                 1.5314,                 1.1847,                  1.299,                0.78781,                   0.61,                0.68437,                0.37484,                 1.4902,                 1.2104,                 1.4964,               0.001769,               0.001769,               0.001769
                     37,                 1.5257,                 1.2266,                 1.3071,                0.77622,                0.60703,                0.70121,                0.40266,                 1.4585,                 1.2512,                  1.522,              0.0017624,              0.0017624,              0.0017624
                     38,                 1.5306,                 1.1966,                 1.3193,                0.71245,                0.58637,                0.66326,                0.38605,                 1.5418,                 1.2962,                 1.5176,              0.0017558,              0.0017558,              0.0017558
                     39,                 1.4804,                 1.1661,                 1.2839,                0.76368,                0.64333,                0.68853,                0.39864,                 1.4355,                 1.2187,                  1.467,              0.0017492,              0.0017492,              0.0017492
                     40,                 1.5268,                 1.1935,                 1.2961,                0.75331,                0.57511,                0.67312,                0.38958,                 1.4007,                 1.1791,                 1.4414,              0.0017426,              0.0017426,              0.0017426
                     41,                 1.4531,                 1.1566,                 1.2874,                0.80419,                0.60333,                0.69489,                0.40048,                 1.4714,                  1.191,                 1.4847,               0.001736,               0.001736,               0.001736
                     42,                 1.4647,                 1.1437,                 1.2822,                0.77568,                0.62243,                0.69569,                0.40528,                 1.4455,                 1.2198,                 1.4618,              0.0017294,              0.0017294,              0.0017294
                     43,                 1.4443,                 1.1249,                 1.2645,                0.80627,                0.64508,                0.71007,                0.40786,                 1.4063,                 1.1718,                 1.4627,              0.0017228,              0.0017228,              0.0017228
                     44,                 1.5075,                 1.1571,                 1.2918,                 0.7783,                0.62167,                0.69453,                0.41361,                 1.4273,                 1.1775,                 1.4632,              0.0017162,              0.0017162,              0.0017162
                     45,                 1.4941,                 1.1361,                 1.2836,                0.79168,                0.65833,                0.73514,                0.43092,                 1.4292,                 1.2134,                 1.4346,              0.0017096,              0.0017096,              0.0017096
                     46,                 1.4777,                 1.1518,                 1.3078,                0.78491,                 0.6143,                0.69706,                0.40304,                 1.4554,                 1.1562,                 1.4653,               0.001703,               0.001703,               0.001703
