                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                 1.1451,                0.85708,                 1.3538,                0.96113,                0.96416,                0.98261,                0.76769,                0.81823,                0.54589,                 1.0891,              0.0097492,              0.0097492,              0.0097492
                     40,                 1.1269,                0.84608,                 1.3403,                0.93083,                0.96022,                 0.9773,                0.77957,                0.79251,                0.56068,                 1.0695,              0.0097426,              0.0097426,              0.0097426
                     41,                 1.1388,                0.82365,                 1.3475,                0.98262,                0.98268,                0.98597,                0.80985,                0.73014,                0.47012,                 1.0352,               0.009736,               0.009736,               0.009736
                     42,                 1.1132,                0.83735,                 1.3308,                0.96622,                0.96978,                0.98446,                0.80219,                0.74718,                0.50831,                 1.0434,              0.0097294,              0.0097294,              0.0097294
                     43,                 1.1456,                0.81394,                 1.3363,                 0.9789,                0.98216,                0.98639,                0.80517,                0.73947,                0.49993,                 1.0432,              0.0097228,              0.0097228,              0.0097228
                     44,                 1.1021,                0.78212,                 1.3112,                0.94719,                0.93176,                0.97945,                0.77484,                0.83115,                0.59643,                 1.0923,              0.0097162,              0.0097162,              0.0097162
                     45,                 1.1136,                 0.7998,                 1.3299,                0.95706,                0.89596,                0.97723,                0.78882,                0.76029,                0.58155,                 1.0635,              0.0097096,              0.0097096,              0.0097096
                     46,                 1.1671,                0.87967,                 1.3588,                 0.9692,                0.97395,                0.98102,                0.80662,                 0.7207,                0.48185,                  1.044,               0.009703,               0.009703,               0.009703
                     47,                 1.1311,                0.77136,                 1.3445,                0.93921,                0.95364,                 0.9824,                0.79263,                 0.7712,                0.54668,                 1.0659,              0.0096964,              0.0096964,              0.0096964
                     48,                 1.0841,                0.76651,                 1.3041,                0.97303,                0.96451,                0.98458,                0.81497,                0.71451,                0.49811,                 1.0294,              0.0096898,              0.0096898,              0.0096898
                     49,                 1.1079,                0.77259,                 1.3138,                 0.9635,                0.96613,                0.98347,                0.79238,                0.77098,                0.50694,                 1.0564,              0.0096832,              0.0096832,              0.0096832
                     50,                 1.1439,                0.79143,                 1.3589,                0.98374,                0.97714,                0.98388,                0.81093,                0.74062,                0.46165,                 1.0392,              0.0096766,              0.0096766,              0.0096766
                     51,                 1.0959,                0.76175,                 1.3167,                0.96783,                0.97218,                0.98495,                0.80557,                0.73679,                0.47832,                 1.0335,                0.00967,                0.00967,                0.00967
                     52,                 1.1317,                0.80727,                 1.3588,                0.98342,                0.96109,                0.98675,                0.79964,                 0.7591,                0.46609,                 1.0489,              0.0096634,              0.0096634,              0.0096634
                     53,                  1.097,                0.73228,                 1.3093,                0.94261,                 0.9652,                0.98389,                 0.8006,                0.75679,                0.50497,                 1.0451,              0.0096568,              0.0096568,              0.0096568
                     54,                 1.0891,                0.73195,                  1.303,                0.98357,                0.98343,                0.98722,                0.82075,                0.69617,                0.44855,                 1.0172,              0.0096502,              0.0096502,              0.0096502
                     55,                 1.0992,                0.72649,                 1.3116,                0.98336,                0.98255,                0.98365,                0.81736,                0.70895,                0.43935,                 1.0266,              0.0096436,              0.0096436,              0.0096436
                     56,                  1.089,                0.76141,                 1.3291,                  0.983,                0.98274,                0.98754,                 0.8225,                0.69824,                0.42733,                 1.0158,               0.009637,               0.009637,               0.009637
                     57,                  1.088,                0.73394,                 1.2937,                0.97742,                0.97359,                0.98623,                0.81318,                0.72929,                0.45233,                 1.0278,              0.0096304,              0.0096304,              0.0096304
                     58,                 1.0878,                0.71673,                 1.2958,                0.98817,                0.98339,                0.98656,                0.81265,                0.72673,                0.42626,                 1.0353,              0.0096238,              0.0096238,              0.0096238
                     59,                  1.093,                 0.7195,                 1.3106,                0.98675,                0.98195,                0.98767,                0.81143,                0.73003,                0.42199,                 1.0295,              0.0096172,              0.0096172,              0.0096172
                     60,                 1.0814,                0.71155,                  1.307,                0.97707,                0.98545,                0.98856,                0.81018,                0.75021,                0.43128,                 1.0409,              0.0096106,              0.0096106,              0.0096106
                     61,                 1.0735,                0.67393,                 1.2815,                0.97637,                0.97789,                0.98668,                0.82126,                0.68263,                0.44022,                 1.0095,               0.009604,               0.009604,               0.009604
                     62,                 1.0861,                0.74095,                 1.3151,                0.96683,                 0.9688,                0.98295,                0.81962,                0.70145,                0.46342,                 1.0173,              0.0095974,              0.0095974,              0.0095974
                     63,                 1.0741,                0.69585,                 1.3013,                0.98244,                0.98323,                0.98682,                0.81717,                0.70408,                0.41498,                  1.027,              0.0095908,              0.0095908,              0.0095908
                     64,                 1.0743,                0.67917,                 1.2927,                0.98466,                0.98701,                0.98614,                0.81427,                0.70318,                0.42016,                 1.0274,              0.0095842,              0.0095842,              0.0095842
                     65,                 1.0611,                0.68561,                 1.2787,                0.98432,                0.98857,                0.98686,                0.81674,                0.71651,                0.40657,                 1.0246,              0.0095776,              0.0095776,              0.0095776
                     66,                 1.0473,                0.66547,                 1.2713,                0.98194,                0.97642,                0.98595,                0.81421,                0.70841,                0.42479,                 1.0202,               0.009571,               0.009571,               0.009571
                     67,                 1.0558,                0.67802,                 1.2828,                0.98626,                0.98806,                0.98683,                0.81077,                 0.7362,                0.40926,                 1.0288,              0.0095644,              0.0095644,              0.0095644
                     68,                 1.0722,                 0.6679,                  1.278,                 0.9811,                0.98455,                0.98638,                 0.8275,                0.66881,                0.38426,                 1.0035,              0.0095578,              0.0095578,              0.0095578
                     69,                 1.0567,                0.66369,                 1.2783,                0.98802,                0.98202,                0.98567,                0.83266,                0.66531,                0.39073,                 1.0007,              0.0095512,              0.0095512,              0.0095512
                     70,                  1.058,                0.66367,                 1.2699,                0.98513,                0.98644,                0.98817,                0.82052,                0.70198,                0.39405,                 1.0183,              0.0095446,              0.0095446,              0.0095446
                     71,                 1.0519,                0.65952,                  1.282,                0.92732,                0.88633,                0.95612,                0.76925,                0.76268,                0.57603,                 1.0629,               0.009538,               0.009538,               0.009538
                     72,                   1.04,                0.64697,                 1.2679,                0.98363,                0.97516,                0.98439,                0.81169,                0.71681,                0.40814,                  1.031,              0.0095314,              0.0095314,              0.0095314
                     73,                 1.0491,                0.65018,                 1.2826,                0.96995,                0.97153,                0.98608,                 0.8222,                0.71663,                0.41841,                 1.0262,              0.0095248,              0.0095248,              0.0095248
                     74,                 1.0363,                0.64692,                 1.2734,                0.97826,                0.98034,                0.98613,                0.82434,                0.68663,                0.39736,                 1.0168,              0.0095182,              0.0095182,              0.0095182
                     75,                 1.0446,                0.64589,                 1.2813,                0.98102,                0.98359,                0.98604,                0.83158,                0.67568,                0.38495,                 1.0029,              0.0095116,              0.0095116,              0.0095116
                     76,                 1.0232,                0.64355,                 1.2633,                0.97508,                0.97895,                0.98634,                 0.8064,                 0.7318,                0.41953,                 1.0357,               0.009505,               0.009505,               0.009505
                     77,                 1.0579,                0.63277,                 1.2638,                0.97539,                0.98207,                0.98624,                0.81659,                0.70734,                0.41347,                 1.0186,              0.0094984,              0.0094984,              0.0094984
                     78,                 1.0734,                0.69376,                 1.3185,                 0.9785,                0.98038,                0.98466,                0.80664,                 0.7376,                0.39991,                 1.0518,              0.0094918,              0.0094918,              0.0094918
                     79,                 1.0331,                0.63019,                 1.2742,                0.98924,                0.98426,                0.98653,                0.82065,                0.68949,                0.37298,                 1.0157,              0.0094852,              0.0094852,              0.0094852
                     80,                  1.056,                0.63804,                 1.2894,                0.98445,                0.98572,                0.98652,                0.82175,                0.70563,                  0.378,                 1.0155,              0.0094786,              0.0094786,              0.0094786
                     81,                 1.0377,                0.63482,                 1.2739,                0.98511,                0.98366,                0.98677,                0.82901,                0.66266,                0.37193,                0.99712,               0.009472,               0.009472,               0.009472
                     82,                 1.0458,                0.66505,                 1.2889,                0.98883,                0.98723,                0.98605,                0.82385,                 0.7062,                0.37973,                 1.0145,              0.0094654,              0.0094654,              0.0094654
                     83,                 1.0486,                0.62844,                 1.2858,                0.98208,                0.97647,                0.98477,                 0.8199,                0.69596,                0.38877,                 1.0176,              0.0094588,              0.0094588,              0.0094588
                     84,                 1.0351,                 0.6096,                 1.2418,                  0.978,                0.98231,                0.98682,                0.81653,                0.72417,                0.39167,                 1.0213,              0.0094522,              0.0094522,              0.0094522
                     85,                 1.0326,                0.64184,                 1.3117,                0.98326,                0.98354,                0.98755,                0.83026,                0.67068,                0.37693,                 1.0008,              0.0094456,              0.0094456,              0.0094456
                     86,                 1.0222,                0.61229,                 1.2462,                0.96263,                0.97738,                 0.9863,                0.76825,                0.82031,                0.43085,                 1.0847,               0.009439,               0.009439,               0.009439
                     87,                 1.0506,                 0.6304,                 1.3092,                0.98643,                0.98145,                0.98577,                 0.8221,                0.70877,                 0.3765,                 1.0167,              0.0094324,              0.0094324,              0.0094324
                     88,                 1.0154,                 0.6237,                 1.2512,                0.98169,                0.98337,                0.98684,                0.82169,                0.71277,                0.37731,                  1.017,              0.0094258,              0.0094258,              0.0094258
                     89,                 1.0301,                0.61903,                 1.2551,                0.98652,                0.98163,                0.98703,                0.83475,                0.67368,                0.37207,                  1.003,              0.0094192,              0.0094192,              0.0094192
                     90,                  1.001,                0.60242,                 1.2426,                 0.9865,                0.98035,                 0.9854,                0.82552,                0.68009,                 0.3684,                 1.0075,              0.0094126,              0.0094126,              0.0094126
                     91,                 1.0586,                0.71366,                 1.3354,                0.97764,                 0.9806,                0.98605,                0.82206,                0.68833,                0.37362,                 1.0137,               0.009406,               0.009406,               0.009406
                     92,                 1.0426,                0.60951,                 1.2677,                0.98221,                0.98236,                0.98726,                0.81653,                0.72921,                0.38115,                 1.0301,              0.0093994,              0.0093994,              0.0093994
                     93,                 1.0048,                0.59062,                 1.2557,                0.97831,                0.98458,                0.98703,                0.82962,                0.68611,                0.36974,                 1.0051,              0.0093928,              0.0093928,              0.0093928
                     94,                 1.0487,                0.63455,                 1.3198,                0.98197,                0.98531,                0.98688,                0.82326,                0.69433,                0.36279,                 1.0055,              0.0093862,              0.0093862,              0.0093862
                     95,                 1.0001,                0.59314,                 1.2392,                0.98256,                0.98032,                0.98602,                0.82402,                 0.6766,                 0.3729,                  1.014,              0.0093796,              0.0093796,              0.0093796
                     96,                  1.017,                0.60177,                 1.2527,                0.98595,                 0.9873,                0.98756,                0.82937,                0.68904,                0.36002,                 1.0072,               0.009373,               0.009373,               0.009373
                     97,                0.98959,                0.58141,                 1.2372,                0.98337,                0.97782,                0.98629,                0.83155,                0.68654,                 0.3791,                 1.0018,              0.0093664,              0.0093664,              0.0093664
                     98,                 1.0086,                0.58463,                 1.2352,                0.98264,                0.98614,                0.98744,                0.81884,                0.71215,                0.37243,                 1.0236,              0.0093598,              0.0093598,              0.0093598
                     99,                 1.0118,                 0.5924,                  1.263,                0.98111,                 0.9644,                0.98659,                 0.8265,                0.67849,                0.38699,                 1.0067,              0.0093532,              0.0093532,              0.0093532
                    100,                0.97807,                0.58004,                 1.2361,                0.98424,                0.98113,                0.98713,                 0.8247,                0.67749,                0.36117,                 1.0114,              0.0093466,              0.0093466,              0.0093466
                    101,                 1.0091,                0.58685,                 1.2615,                0.97753,                0.98314,                0.98665,                0.82232,                0.69142,                0.36568,                 1.0066,                0.00934,                0.00934,                0.00934
                    102,                  1.017,                0.57349,                 1.2487,                0.98374,                0.98223,                0.98696,                0.82031,                0.69104,                0.38018,                 1.0095,              0.0093334,              0.0093334,              0.0093334
                    103,                 0.9703,                0.57262,                 1.2193,                0.98629,                0.98648,                0.98735,                0.81983,                0.71722,                0.35808,                 1.0178,              0.0093268,              0.0093268,              0.0093268
                    104,                 1.0087,                0.57523,                 1.2531,                0.98819,                0.99033,                0.98799,                0.83242,                0.67062,                0.34647,                 1.0035,              0.0093202,              0.0093202,              0.0093202
                    105,                 1.0016,                0.58008,                 1.2343,                0.98565,                0.98265,                0.98689,                0.82799,                0.68176,                0.36194,                 1.0054,              0.0093136,              0.0093136,              0.0093136
                    106,                0.98384,                0.57563,                 1.2455,                0.98814,                0.98734,                0.98861,                0.83699,                0.65568,                0.34665,                0.99606,               0.009307,               0.009307,               0.009307
                    107,                0.99227,                0.59264,                 1.2542,                0.97614,                0.98123,                0.98576,                0.83228,                0.65961,                0.36483,                0.99516,              0.0093004,              0.0093004,              0.0093004
                    108,                 0.9794,                0.56174,                 1.2325,                 0.9868,                0.98453,                0.98715,                0.83473,                0.67468,                0.34644,                 0.9961,              0.0092938,              0.0092938,              0.0092938
                    109,                 1.0084,                0.64906,                 1.2709,                0.98596,                0.98733,                0.98778,                0.83189,                0.67558,                0.34233,                 1.0035,              0.0092872,              0.0092872,              0.0092872
                    110,                0.96905,                0.56424,                 1.2332,                0.98626,                0.98714,                0.98836,                0.81641,                0.73981,                0.35402,                 1.0316,              0.0092806,              0.0092806,              0.0092806
                    111,                0.95356,                0.55337,                 1.2092,                0.98641,                0.98835,                0.98819,                0.82434,                0.68332,                0.34404,                 1.0124,               0.009274,               0.009274,               0.009274
                    112,                 1.0017,                0.59407,                 1.2614,                0.98491,                0.98113,                0.98668,                0.83121,                0.67774,                0.35331,                 1.0001,              0.0092674,              0.0092674,              0.0092674
                    113,                0.98117,                0.56947,                 1.2539,                0.98703,                0.98785,                0.98794,                0.84103,                0.65855,                0.33159,                0.99568,              0.0092608,              0.0092608,              0.0092608
                    114,                0.95636,                0.55287,                 1.2129,                0.98806,                0.98754,                0.98841,                0.82919,                0.69243,                 0.3452,                 1.0037,              0.0092542,              0.0092542,              0.0092542
                    115,                0.98256,                 0.5571,                 1.2141,                0.98358,                0.98286,                0.98669,                0.83408,                0.66499,                0.34645,                0.99942,              0.0092476,              0.0092476,              0.0092476
                    116,                0.95926,                0.55616,                 1.2183,                0.98603,                0.98747,                0.98762,                0.83744,                 0.6688,                0.33178,                0.99418,               0.009241,               0.009241,               0.009241
                    117,                0.97339,                 0.5493,                 1.1966,                0.98642,                0.98433,                0.98986,                 0.8186,                0.73196,                0.35101,                 1.0196,              0.0092344,              0.0092344,              0.0092344
                    118,                0.96481,                0.55279,                 1.2309,                 0.9745,                0.98508,                0.98739,                0.83842,                0.66014,                0.33992,                0.99955,              0.0092278,              0.0092278,              0.0092278
                    119,                0.95766,                0.54015,                 1.2019,                0.98902,                0.98978,                0.98818,                0.83012,                0.68151,                0.33757,                 1.0036,              0.0092212,              0.0092212,              0.0092212
                    120,                0.96175,                0.57244,                 1.2481,                0.98743,                0.98434,                0.98821,                0.83295,                0.67334,                0.33551,                 1.0013,              0.0092146,              0.0092146,              0.0092146
                    121,                0.95213,                0.53988,                 1.2075,                 0.9857,                0.98551,                0.98838,                0.82751,                0.68687,                0.33738,                 1.0044,               0.009208,               0.009208,               0.009208
                    122,                0.95073,                0.54359,                 1.2178,                0.98533,                0.98431,                0.98719,                0.83544,                0.66396,                0.33759,                0.99556,              0.0092014,              0.0092014,              0.0092014
                    123,                0.93965,                0.53603,                 1.1946,                0.98737,                0.98726,                0.98733,                0.83524,                0.67515,                0.32942,                0.99831,              0.0091948,              0.0091948,              0.0091948
                    124,                 0.9479,                0.53118,                 1.2014,                0.98466,                0.98592,                0.98821,                0.81831,                0.72282,                0.34623,                 1.0226,              0.0091882,              0.0091882,              0.0091882
                    125,                0.92418,                0.53681,                 1.1997,                0.98257,                0.98582,                0.98955,                0.82688,                0.70337,                0.34406,                 1.0123,              0.0091816,              0.0091816,              0.0091816
                    126,                0.94723,                0.53644,                 1.2073,                0.98384,                0.98619,                0.98794,                0.81442,                0.74253,                 0.3546,                 1.0299,               0.009175,               0.009175,               0.009175
                    127,                0.95499,                0.52916,                 1.2147,                0.98789,                 0.9802,                0.98821,                0.83437,                0.67593,                0.33319,                 1.0006,              0.0091684,              0.0091684,              0.0091684
                    128,                0.93902,                0.52778,                 1.1943,                0.98717,                0.98608,                0.98718,                0.83591,                0.65953,                0.34113,                0.99725,              0.0091618,              0.0091618,              0.0091618
                    129,                0.93303,                0.54544,                 1.2169,                0.98838,                0.99016,                0.98833,                0.81984,                0.73392,                0.34267,                 1.0345,              0.0091552,              0.0091552,              0.0091552
                    130,                0.93377,                0.52401,                 1.2135,                0.98779,                0.98914,                0.98885,                0.83446,                0.67302,                0.32003,                 1.0021,              0.0091486,              0.0091486,              0.0091486
                    131,                0.93265,                0.53664,                 1.2005,                0.98088,                0.98404,                0.98859,                0.82532,                0.69764,                 0.3352,                 1.0094,               0.009142,               0.009142,               0.009142
                    132,                0.92446,                0.55127,                 1.1974,                0.98791,                0.98582,                0.98801,                0.83353,                0.69624,                0.33179,                 1.0066,              0.0091354,              0.0091354,              0.0091354
                    133,                0.96465,                0.54047,                 1.2403,                0.98698,                0.98831,                0.98817,                0.84299,                0.65018,                0.31785,                0.98807,              0.0091288,              0.0091288,              0.0091288
                    134,                0.94123,                0.53771,                 1.2116,                0.98103,                0.98553,                0.98715,                0.83006,                0.68105,                0.33441,                 0.9983,              0.0091222,              0.0091222,              0.0091222
                    135,                0.92819,                0.51023,                 1.1755,                0.98836,                0.98604,                0.98752,                0.83514,                0.68499,                0.32743,                 1.0023,              0.0091156,              0.0091156,              0.0091156
                    136,                0.92239,                0.52475,                 1.2017,                0.98708,                0.98481,                 0.9861,                0.83484,                0.65603,                0.32185,                0.98953,               0.009109,               0.009109,               0.009109
                    137,                0.93077,                0.51258,                 1.1881,                0.98516,                0.98687,                0.98726,                0.83025,                0.68127,                0.33054,                 1.0027,              0.0091024,              0.0091024,              0.0091024
                    138,                0.91762,                 0.5185,                 1.1894,                0.98235,                0.98469,                0.98738,                 0.8281,                0.69221,                0.34242,                 1.0074,              0.0090958,              0.0090958,              0.0090958
                    139,                 0.9354,                0.55289,                 1.2324,                0.98033,                0.98541,                0.98706,                0.83313,                0.65928,                0.33158,                0.99541,              0.0090892,              0.0090892,              0.0090892
                    140,                0.93247,                 0.5189,                 1.1972,                0.98808,                0.98755,                0.98802,                0.83065,                0.67467,                0.32586,                0.99733,              0.0090826,              0.0090826,              0.0090826
                    141,                0.93846,                0.52056,                 1.2313,                0.98392,                0.98307,                0.98892,                0.83105,                0.67909,                0.32782,                0.99938,               0.009076,               0.009076,               0.009076
                    142,                0.94697,                0.51891,                 1.2132,                 0.9807,                0.98703,                0.98849,                0.82478,                0.69075,                0.34336,                 1.0068,              0.0090694,              0.0090694,              0.0090694
                    143,                0.95688,                0.54782,                 1.2497,                0.98596,                0.98282,                  0.988,                0.83991,                0.65422,                0.32726,                 0.9899,              0.0090628,              0.0090628,              0.0090628
                    144,                0.92304,                0.52322,                 1.2054,                0.98699,                0.98684,                0.98806,                0.84038,                0.66087,                 0.3221,                0.99298,              0.0090562,              0.0090562,              0.0090562
                    145,                0.91762,                0.51881,                 1.1821,                0.98683,                0.98363,                0.98803,                0.82768,                0.69185,                0.33045,                 1.0027,              0.0090496,              0.0090496,              0.0090496
                    146,                0.92261,                0.51834,                 1.1971,                  0.988,                0.98405,                0.98855,                0.83606,                0.67151,                0.31856,                0.99565,               0.009043,               0.009043,               0.009043
                    147,                0.96446,                0.57514,                  1.268,                0.98755,                0.98798,                 0.9888,                 0.8331,                0.68682,                0.32878,                 1.0036,              0.0090364,              0.0090364,              0.0090364
                    148,                0.91908,                0.50893,                  1.188,                0.98537,                0.98641,                0.98753,                0.83436,                0.66045,                0.32515,                0.99429,              0.0090298,              0.0090298,              0.0090298
                    149,                 0.9079,                0.50776,                  1.181,                0.98776,                0.98822,                0.98699,                0.82991,                0.66876,                0.32186,                 0.9938,              0.0090232,              0.0090232,              0.0090232
                    150,                0.90179,                0.50183,                 1.1769,                0.98558,                0.98637,                0.98704,                0.83279,                0.66188,                0.31913,                0.99256,              0.0090166,              0.0090166,              0.0090166
                    151,                0.91575,                0.51226,                 1.1871,                0.98702,                0.98795,                0.98788,                 0.8267,                0.69765,                0.32753,                 1.0079,                0.00901,                0.00901,                0.00901
                    152,                0.90718,                0.50947,                 1.2123,                0.98762,                0.98709,                 0.9886,                 0.8377,                0.67696,                0.31664,                0.99728,              0.0090034,              0.0090034,              0.0090034
                    153,                 0.9001,                0.50307,                 1.1808,                0.97863,                0.97828,                0.98871,                0.83564,                0.67267,                0.32981,                0.99415,              0.0089968,              0.0089968,              0.0089968
                    154,                0.90661,                0.50638,                 1.1935,                0.98526,                0.98492,                0.98734,                 0.8379,                0.65678,                0.31715,                0.99182,              0.0089902,              0.0089902,              0.0089902
                    155,                0.88491,                0.49489,                 1.1594,                0.98358,                0.98352,                0.98769,                0.82473,                0.69727,                0.33598,                 1.0079,              0.0089836,              0.0089836,              0.0089836
                    156,                0.90204,                0.49834,                 1.1614,                0.98672,                0.98778,                0.98686,                0.83564,                0.65616,                0.31277,                0.99057,               0.008977,               0.008977,               0.008977
