                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                 1.1724,                 1.0122,                 1.5625,                0.94607,                 0.9204,                0.96553,                0.78122,                0.76316,                0.65131,                 1.2475,             0.00045298,             0.00045298,             0.00045298
                     40,                 1.1899,                 1.0027,                  1.568,                0.93555,                0.94561,                 0.9755,                0.79895,                0.75052,                0.64125,                 1.2288,             0.00045174,             0.00045174,             0.00045174
                     41,                 1.1532,                0.98228,                  1.541,                0.95773,                 0.9556,                 0.9806,                0.80036,                 0.7466,                 0.5835,                 1.2216,              0.0004505,              0.0004505,              0.0004505
                     42,                 1.1329,                0.95589,                 1.5295,                0.97138,                0.97916,                 0.9829,                0.80763,                0.71722,                0.53388,                 1.2015,             0.00044926,             0.00044926,             0.00044926
                     43,                 1.1726,                0.96603,                  1.548,                0.97428,                0.98038,                0.98222,                0.79572,                0.74088,                0.55339,                 1.2217,             0.00044803,             0.00044803,             0.00044803
                     44,                 1.1146,                0.92704,                 1.5022,                0.94493,                0.97032,                 0.9842,                0.81171,                0.71088,                0.57082,                 1.1971,             0.00044679,             0.00044679,             0.00044679
                     45,                 1.1264,                0.95908,                 1.5199,                0.98024,                0.97638,                0.98351,                0.81033,                 0.7011,                0.52375,                 1.1929,             0.00044555,             0.00044555,             0.00044555
                     46,                 1.1857,                 1.0227,                  1.552,                0.97961,                0.96293,                0.98371,                0.80002,                0.75262,                0.56453,                 1.2283,             0.00044431,             0.00044431,             0.00044431
                     47,                   1.13,                0.92219,                 1.5273,                0.97994,                0.98179,                0.98278,                0.76713,                0.79528,                0.53607,                 1.2616,             0.00044308,             0.00044308,             0.00044308
                     48,                 1.0892,                0.90213,                 1.4876,                0.97003,                0.97594,                0.98278,                0.80106,                0.71914,                 0.5438,                 1.2077,             0.00044184,             0.00044184,             0.00044184
                     49,                 1.1208,                 0.9131,                 1.5036,                0.96467,                0.97926,                0.98419,                  0.815,                0.70273,                0.53285,                 1.1952,              0.0004406,              0.0004406,              0.0004406
                     50,                 1.1344,                 0.9891,                  1.526,                0.97951,                 0.9804,                0.98215,                0.81249,                 0.7071,                0.49028,                 1.1891,             0.00043936,             0.00043936,             0.00043936
                     51,                 1.1086,                 0.8993,                 1.4986,                0.97682,                0.97895,                0.98516,                0.81822,                0.69354,                0.48199,                 1.1772,             0.00043812,             0.00043812,             0.00043812
                     52,                 1.1614,                0.95788,                 1.5503,                0.96544,                0.96161,                0.98236,                0.79639,                0.76363,                0.53098,                 1.2332,             0.00043689,             0.00043689,             0.00043689
                     53,                 1.1179,                0.86856,                 1.5046,                0.98287,                0.97947,                0.98485,                0.78639,                 0.7691,                0.50352,                 1.2387,             0.00043565,             0.00043565,             0.00043565
                     54,                 1.1219,                0.88677,                 1.5084,                0.97838,                0.98009,                0.98335,                0.74558,                0.89606,                0.56475,                 1.3218,             0.00043441,             0.00043441,             0.00043441
                     55,                 1.1117,                0.87163,                 1.4995,                0.97879,                0.98571,                0.98529,                0.81088,                0.70838,                0.48335,                 1.1899,             0.00043317,             0.00043317,             0.00043317
                     56,                  1.105,                0.91504,                 1.5098,                0.97984,                0.97577,                0.98568,                0.81069,                0.72779,                0.49431,                 1.2005,             0.00043194,             0.00043194,             0.00043194
                     57,                 1.0962,                0.87309,                 1.4838,                0.96069,                0.97268,                0.97934,                0.80048,                0.70374,                0.49783,                 1.1863,              0.0004307,              0.0004307,              0.0004307
                     58,                 1.0887,                0.86144,                 1.4691,                0.97064,                0.97513,                0.98382,                 0.8051,                0.72429,                0.49603,                 1.2046,             0.00042946,             0.00042946,             0.00042946
                     59,                 1.0765,                0.84843,                 1.4704,                0.97789,                0.95859,                0.98363,                0.81642,                0.69209,                0.49401,                 1.1793,             0.00042822,             0.00042822,             0.00042822
                     60,                 1.0751,                0.84627,                 1.4678,                0.91578,                0.95693,                0.97244,                0.78786,                0.73413,                0.58027,                 1.2059,             0.00042699,             0.00042699,             0.00042699
                     61,                 1.0759,                0.81345,                 1.4697,                0.97978,                0.98169,                0.98226,                0.81052,                0.70401,                0.45772,                  1.201,             0.00042575,             0.00042575,             0.00042575
