                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                  1.665,                 3.2038,                 2.0307,                0.00351,                0.08022,                0.00234,                0.00061,                 3.2815,                 3.7906,                 2.8921,               0.000967,               0.000967,               0.000967
                     52,                 1.6221,                  3.184,                 2.0177,                0.00034,                0.01219,                0.00018,                  6e-05,                 3.6333,                 4.2515,                 3.1056,             0.00096634,             0.00096634,             0.00096634
                     53,                 1.6669,                 3.2075,                 2.0264,                0.00615,                0.13849,                0.00478,                0.00154,                 3.2874,                 3.7048,                 2.8619,             0.00096568,             0.00096568,             0.00096568
                     54,                 1.6535,                 3.1966,                 2.0227,                0.00349,                0.09205,                0.00232,                0.00068,                 3.3152,                 3.7346,                 2.8163,             0.00096502,             0.00096502,             0.00096502
                     55,                 1.6778,                 3.2288,                 2.0221,                0.00056,                0.01301,                 0.0003,                  6e-05,                 3.9472,                 4.1626,                 3.1692,             0.00096436,             0.00096436,             0.00096436
                     56,                 1.6312,                 3.1979,                 1.9984,                  9e-05,                0.00341,                  5e-05,                  2e-05,                 4.7857,                 6.5032,                 3.7362,              0.0009637,              0.0009637,              0.0009637
                     57,                 1.6475,                 3.2053,                 2.0212,                0.00504,                0.14239,                0.00561,                0.00153,                 3.9675,                 3.6491,                 3.3635,             0.00096304,             0.00096304,             0.00096304
                     58,                 1.6223,                 3.1754,                 2.0008,                0.00548,                0.13253,                 0.0053,                0.00173,                 3.6959,                  3.572,                 3.1245,             0.00096238,             0.00096238,             0.00096238
                     59,                  1.609,                 3.1877,                 1.9872,                0.00457,                0.11744,                0.00314,                0.00101,                 3.2921,                 3.6107,                 2.8539,             0.00096172,             0.00096172,             0.00096172
                     60,                 1.6417,                 3.4331,                 1.9851,                0.00062,                0.01777,                0.00033,                 0.0001,                 3.7273,                 4.2594,                 3.0474,             0.00096106,             0.00096106,             0.00096106
                     61,                 1.6451,                 3.2049,                 1.9936,                0.00457,                0.13031,                0.00318,                 0.0011,                 3.3818,                 3.6704,                 2.9386,              0.0009604,              0.0009604,              0.0009604
                     62,                 1.6198,                 3.1861,                 1.9876,                0.00396,                 0.1344,                0.00325,                  0.001,                 3.3932,                 3.5542,                 2.8974,             0.00095974,             0.00095974,             0.00095974
                     63,                 1.5536,                 3.4206,                 1.9219,                0.00459,                0.15469,                0.00391,                0.00135,                 3.2471,                 3.6704,                 2.7935,             0.00095908,             0.00095908,             0.00095908
                     64,                 1.6177,                 3.1874,                 1.9842,                0.00512,                0.16346,                0.00436,                0.00143,                 3.2945,                 3.5395,                 2.8392,             0.00095842,             0.00095842,             0.00095842
                     65,                 1.6243,                 3.1703,                 1.9916,                0.00588,                0.13438,                0.00529,                0.00165,                 3.5572,                 3.7804,                  3.005,             0.00095776,             0.00095776,             0.00095776
                     66,                 1.6787,                 3.1866,                  2.007,                0.00534,                 0.1505,                0.00399,                0.00132,                 3.2752,                 3.6404,                 2.8541,              0.0009571,              0.0009571,              0.0009571
                     67,                 1.6453,                 3.2034,                 1.9972,                0.00608,                0.17002,                0.00543,                0.00173,                 3.4544,                    3.6,                 2.9509,             0.00095644,             0.00095644,             0.00095644
                     68,                  1.611,                 3.1924,                 1.9739,                0.00089,                0.02388,                0.00048,                 0.0001,                 3.6487,                 4.0679,                 3.0321,             0.00095578,             0.00095578,             0.00095578
                     69,                 1.6132,                 3.1751,                 1.9624,                0.00339,                0.10819,                0.00225,                0.00077,                 3.1627,                 3.7143,                 2.6953,             0.00095512,             0.00095512,             0.00095512
                     70,                 1.6632,                 3.2247,                 1.9595,                0.00355,                0.13042,                0.00289,                0.00106,                 3.0741,                 3.6774,                 2.6751,             0.00095446,             0.00095446,             0.00095446
                     71,                 1.5829,                 3.1858,                 1.9519,                0.00374,                0.11014,                0.00235,                0.00084,                 3.2054,                 3.8062,                 2.7924,              0.0009538,              0.0009538,              0.0009538
                     72,                 1.6048,                  3.178,                  1.978,                0.00554,                0.15166,                0.00546,                 0.0018,                 3.4256,                 3.7178,                 2.9536,             0.00095314,             0.00095314,             0.00095314
                     73,                 1.5776,                 3.1718,                 1.9564,                0.00641,                0.14681,                0.00494,                0.00148,                 3.2707,                 3.6097,                 2.8242,             0.00095248,             0.00095248,             0.00095248
                     74,                 1.6159,                  3.153,                 1.9705,                 0.0053,                0.18048,                0.00462,                0.00131,                 3.4853,                 3.6471,                 2.9774,             0.00095182,             0.00095182,             0.00095182
                     75,                 1.5932,                  3.176,                 1.9466,                 0.0038,                0.12845,                0.00287,                0.00094,                 3.5011,                 3.6736,                 3.0245,             0.00095116,             0.00095116,             0.00095116
                     76,                 1.6095,                 3.1948,                 1.9879,                0.00517,                0.14549,                0.00366,                0.00138,                 3.0156,                  3.704,                 2.6585,              0.0009505,              0.0009505,              0.0009505
                     77,                 1.5747,                 3.4134,                 1.9261,                  8e-05,                0.00252,                  4e-05,                      0,                   3.44,                 4.9476,                 2.9405,             0.00094984,             0.00094984,             0.00094984
                     78,                 1.7135,                 3.4112,                 1.9817,                0.00248,                0.07454,                0.00167,                0.00059,                 3.1526,                 3.8242,                 2.7468,             0.00094918,             0.00094918,             0.00094918
                     79,                 1.5906,                 3.1839,                 1.9577,                0.00528,                0.17769,                0.00473,                0.00183,                 2.9596,                 3.5423,                  2.575,             0.00094852,             0.00094852,             0.00094852
                     80,                 1.5824,                 3.1841,                 1.9372,                0.00211,                0.09086,                0.00137,                0.00036,                 3.3607,                  3.898,                 2.8942,             0.00094786,             0.00094786,             0.00094786
                     81,                   1.58,                 3.2002,                 1.9477,                0.00091,                0.03125,                0.00052,                 0.0002,                 2.9912,                 4.0598,                 2.6002,              0.0009472,              0.0009472,              0.0009472
                     82,                 1.5888,                 3.1814,                  1.958,                0.00546,                0.14486,                0.00387,                0.00175,                 3.0016,                 3.5588,                 2.6403,             0.00094654,             0.00094654,             0.00094654
                     83,                 1.5942,                 3.1703,                 1.9475,                0.00507,                 0.1721,                0.00427,                0.00146,                 3.3001,                 3.5802,                  2.858,             0.00094588,             0.00094588,             0.00094588
                     84,                 1.6003,                 3.1749,                 1.9508,                0.00542,                0.11311,                0.00424,                0.00113,                 3.2155,                 3.5743,                 2.8014,             0.00094522,             0.00094522,             0.00094522
                     85,                 1.5833,                 3.1606,                  1.944,                0.00571,                0.20094,                0.00579,                0.00193,                 2.9196,                 3.5048,                 2.5661,             0.00094456,             0.00094456,             0.00094456
                     86,                 1.5935,                 3.1643,                 1.9473,                0.00179,                0.07278,                0.00107,                0.00033,                 3.2826,                 3.8555,                 2.7696,              0.0009439,              0.0009439,              0.0009439
                     87,                 1.6005,                 3.1556,                 1.9626,                0.00488,                0.14646,                0.00322,                0.00105,                 3.0388,                 3.6713,                 2.5879,             0.00094324,             0.00094324,             0.00094324
                     88,                  1.601,                 3.1694,                 1.9435,                0.00402,                0.15195,                0.00298,                0.00106,                 3.0688,                 3.7999,                 2.7021,             0.00094258,             0.00094258,             0.00094258
                     89,                 1.6223,                  3.249,                 1.9634,                0.00203,                0.06978,                0.00127,                0.00034,                 3.3436,                 3.9841,                 2.8018,             0.00094192,             0.00094192,             0.00094192
                     90,                 1.5804,                 3.1679,                  1.942,                0.00267,                0.11307,                0.00232,                0.00082,                 3.0173,                 3.8511,                 2.6591,             0.00094126,             0.00094126,             0.00094126
                     91,                  1.599,                 3.1969,                 1.9572,                0.00307,                0.14871,                0.00292,                0.00102,                 2.9993,                 3.6581,                 2.6343,              0.0009406,              0.0009406,              0.0009406
                     92,                 1.6112,                 3.3199,                 1.9341,                  9e-05,                0.00447,                  6e-05,                  2e-05,                 3.3682,                 4.6246,                 2.7744,             0.00093994,             0.00093994,             0.00093994
                     93,                 1.5874,                 3.1794,                 1.9556,                0.00206,                0.05965,                0.00161,                0.00048,                 4.1974,                 3.7293,                 3.6437,             0.00093928,             0.00093928,             0.00093928
                     94,                  1.588,                 3.1651,                 1.9384,                0.00746,                0.17707,                0.00617,                0.00177,                 3.4402,                  3.497,                 2.9948,             0.00093862,             0.00093862,             0.00093862
                     95,                 1.5698,                 3.1642,                  1.929,                0.00345,                 0.1396,                0.00281,                0.00125,                 2.7865,                 3.7285,                 2.5157,             0.00093796,             0.00093796,             0.00093796
                     96,                 1.5875,                 3.1867,                 1.9396,                0.00448,                0.15044,                0.00353,                0.00097,                 3.0557,                  3.692,                 2.5998,              0.0009373,              0.0009373,              0.0009373
                     97,                 1.6068,                 3.1882,                 1.9353,                0.00683,                0.21524,                0.00626,                0.00233,                  3.025,                  3.548,                 2.6614,             0.00093664,             0.00093664,             0.00093664
                     98,                 1.6265,                 3.2027,                 1.9574,                0.00453,                0.13496,                0.00336,                0.00121,                 2.9068,                 3.7481,                 2.5933,             0.00093598,             0.00093598,             0.00093598
                     99,                  1.583,                  3.198,                 1.9336,                0.00548,                0.15558,                0.00396,                 0.0013,                 2.8572,                  3.841,                 2.5288,             0.00093532,             0.00093532,             0.00093532
                    100,                 1.5873,                 3.1691,                 1.9243,                0.00323,                0.10711,                0.00242,                0.00078,                 3.1406,                 3.7264,                 2.7751,             0.00093466,             0.00093466,             0.00093466
                    101,                 1.5739,                 3.1721,                 1.9288,                0.00642,                0.22064,                0.00586,                0.00213,                 3.0934,                 3.5078,                 2.7408,               0.000934,               0.000934,               0.000934
                    102,                 1.5974,                 3.1774,                 1.9473,                0.00378,                0.13566,                 0.0029,                0.00093,                 2.9566,                 3.7454,                 2.5899,             0.00093334,             0.00093334,             0.00093334
                    103,                 1.6059,                 3.2072,                 1.9417,                0.00476,                0.14978,                0.00356,                 0.0014,                 2.8772,                 4.0315,                 2.6004,             0.00093268,             0.00093268,             0.00093268
                    104,                 1.6197,                 3.1959,                 1.9339,                0.00449,                0.17533,                 0.0042,                0.00167,                 2.9495,                 3.7936,                 2.6203,             0.00093202,             0.00093202,             0.00093202
                    105,                 1.5656,                 3.1793,                 1.9143,                0.00374,                0.13789,                0.00385,                0.00114,                 2.8233,                 3.5923,                 2.4775,             0.00093136,             0.00093136,             0.00093136
                    106,                  1.577,                 3.2183,                 1.9434,                0.00451,                0.11295,                0.00384,                0.00146,                 3.0688,                 3.6946,                 2.7481,              0.0009307,              0.0009307,              0.0009307
                    107,                  1.543,                 3.1607,                 1.9161,                 0.0028,                0.08279,                0.00194,                0.00058,                 3.4378,                 3.8381,                 2.9908,             0.00093004,             0.00093004,             0.00093004
                    108,                 1.6011,                  3.178,                 1.9568,                0.00375,                0.12975,                0.00261,                0.00115,                 2.7957,                 3.8927,                 2.5243,             0.00092938,             0.00092938,             0.00092938
                    109,                 1.5702,                 3.1656,                 1.9201,                0.00463,                0.17379,                0.00513,                0.00203,                 2.8689,                 3.5731,                 2.5669,             0.00092872,             0.00092872,             0.00092872
                    110,                 1.5419,                 3.1636,                 1.9022,                0.00108,                0.02818,                0.00061,                0.00017,                 3.6681,                  3.876,                 3.1246,             0.00092806,             0.00092806,             0.00092806
                    111,                  1.628,                  3.203,                 1.9386,                0.00361,                 0.1155,                0.00292,                0.00101,                 3.2534,                 3.7521,                 2.8937,              0.0009274,              0.0009274,              0.0009274
                    112,                 1.5435,                 3.1727,                 1.9072,                0.00239,                 0.0635,                0.00173,                0.00054,                 3.7311,                 3.6651,                 3.2097,             0.00092674,             0.00092674,             0.00092674
                    113,                 1.5738,                 3.1587,                 1.9157,                 0.0056,                0.14483,                0.00484,                0.00195,                 2.9476,                 3.7072,                 2.6371,             0.00092608,             0.00092608,             0.00092608
                    114,                 1.6245,                 3.1948,                 1.9272,                0.00451,                0.13045,                0.00388,                0.00126,                 3.6763,                   3.67,                 3.2257,             0.00092542,             0.00092542,             0.00092542
                    115,                 1.5767,                 3.2163,                 1.9063,                0.00202,                0.08099,                0.00136,                0.00045,                  2.858,                 4.0658,                 2.5063,             0.00092476,             0.00092476,             0.00092476
                    116,                 1.5786,                 3.1828,                 1.9057,                 0.0028,                 0.0977,                  0.002,                0.00061,                 3.3131,                 3.8923,                 2.9309,              0.0009241,              0.0009241,              0.0009241
                    117,                 1.5736,                 3.1793,                 1.9077,                0.00388,                0.12812,                0.00315,                0.00099,                 2.9674,                 3.6895,                 2.6582,             0.00092344,             0.00092344,             0.00092344
                    118,                 1.5622,                 3.1618,                 1.9126,                0.00107,                0.04362,                 0.0007,                0.00025,                 3.3064,                 3.9765,                 2.9117,             0.00092278,             0.00092278,             0.00092278
                    119,                 1.5306,                 3.1581,                 1.8869,                0.00534,                0.17387,                0.00457,                0.00139,                 3.2044,                 4.0311,                 2.7605,             0.00092212,             0.00092212,             0.00092212
                    120,                 1.5809,                 3.1574,                 1.9184,                0.00767,                  0.221,                0.00653,                0.00224,                 2.8103,                   3.44,                 2.4835,             0.00092146,             0.00092146,             0.00092146
                    121,                 1.5893,                 3.1697,                 1.9206,                 0.0016,                0.09704,                0.00163,                0.00067,                 3.0763,                 3.9754,                 2.7349,              0.0009208,              0.0009208,              0.0009208
                    122,                 1.5883,                 3.1851,                 1.9242,                0.00709,                0.21909,                0.00617,                0.00213,                 2.8701,                 3.5676,                 2.5669,             0.00092014,             0.00092014,             0.00092014
                    123,                 1.5819,                 3.1735,                 1.9193,                0.00603,                0.17456,                0.00627,                0.00245,                 3.0116,                 3.6773,                 2.6776,             0.00091948,             0.00091948,             0.00091948
                    124,                 1.5716,                 3.1804,                 1.9122,                0.00452,                0.15505,                0.00486,                0.00193,                 2.9821,                 3.7189,                 2.6544,             0.00091882,             0.00091882,             0.00091882
                    125,                 1.5402,                 3.1521,                 1.8954,                 0.0031,                0.08474,                0.00204,                0.00045,                 3.2998,                 3.9488,                 2.7263,             0.00091816,             0.00091816,             0.00091816
                    126,                 1.5564,                 3.1462,                 1.8971,                0.00315,                0.09464,                0.00253,                0.00089,                 3.3663,                 3.7603,                 2.9409,              0.0009175,              0.0009175,              0.0009175
                    127,                 1.5784,                 3.1484,                 1.9027,                0.00447,                0.19721,                 0.0045,                0.00155,                 2.8602,                 3.8151,                 2.5168,             0.00091684,             0.00091684,             0.00091684
                    128,                 1.5585,                  3.137,                 1.9041,                 0.0039,                0.11501,                0.00262,                0.00077,                 3.0831,                 3.9548,                 2.5737,             0.00091618,             0.00091618,             0.00091618
                    129,                 1.5455,                 3.1329,                 1.9005,                0.00752,                0.23993,                0.00772,                 0.0032,                  3.011,                 3.5824,                   2.67,             0.00091552,             0.00091552,             0.00091552
                    130,                 1.5492,                 3.1276,                 1.8949,                0.00453,                0.14902,                0.00377,                0.00111,                 3.4071,                 3.6816,                 2.9578,             0.00091486,             0.00091486,             0.00091486
                    131,                 1.5325,                 3.1325,                  1.893,                0.00481,                0.17104,                0.00573,                0.00232,                 2.7438,                 3.6555,                 2.4821,              0.0009142,              0.0009142,              0.0009142
                    132,                 1.5527,                 3.2175,                   1.89,                0.00538,                0.17365,                0.00393,                0.00128,                 2.9621,                  3.831,                 2.5338,             0.00091354,             0.00091354,             0.00091354
                    133,                  1.572,                 3.1745,                 1.9068,                0.00461,                0.13834,                0.00343,                0.00091,                 3.4198,                 3.8644,                 3.0105,             0.00091288,             0.00091288,             0.00091288
