                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.1966,                0.91994,                 1.3943,                0.96958,                0.95421,                0.98389,                0.79177,                0.76322,                0.55529,                 1.0645,              0.0098152,              0.0098152,              0.0098152
                     30,                 1.2332,                0.97886,                 1.4219,                0.93043,                0.95773,                0.97393,                 0.7675,                0.84639,                0.60403,                  1.097,              0.0098086,              0.0098086,              0.0098086
                     31,                  1.176,                0.91185,                 1.3697,                0.96609,                0.96321,                0.98524,                0.79672,                0.75596,                0.53825,                 1.0551,               0.009802,               0.009802,               0.009802
                     32,                 1.1762,                0.88044,                  1.381,                0.95323,                0.95385,                0.98042,                0.80432,                0.72712,                0.55874,                 1.0394,              0.0097954,              0.0097954,              0.0097954
                     33,                 1.1485,                0.87544,                 1.3644,                0.96198,                0.95798,                0.98591,                0.78494,                0.76069,                 0.5593,                 1.0566,              0.0097888,              0.0097888,              0.0097888
                     34,                 1.1341,                0.86271,                 1.3457,                0.97677,                0.97254,                0.98648,                0.78908,                0.78119,                0.52916,                 1.0601,              0.0097822,              0.0097822,              0.0097822
                     35,                 1.1734,                0.89207,                 1.4036,                0.97207,                0.97084,                 0.9819,                0.79183,                0.76466,                0.51949,                 1.0687,              0.0097756,              0.0097756,              0.0097756
                     36,                 1.1419,                  0.841,                 1.3627,                0.89502,                0.92913,                0.96558,                0.76144,                0.80859,                0.66726,                 1.0808,               0.009769,               0.009769,               0.009769
                     37,                 1.1564,                0.83246,                 1.3504,                0.97888,                0.96896,                0.98541,                 0.8046,                0.72878,                0.50784,                 1.0367,              0.0097624,              0.0097624,              0.0097624
                     38,                 1.1291,                0.84291,                 1.3457,                0.98076,                0.98193,                0.98467,                0.81245,                0.70617,                0.47865,                 1.0281,              0.0097558,              0.0097558,              0.0097558
                     39,                 1.1178,                0.83428,                 1.3411,                0.96372,                0.97075,                0.98474,                 0.7887,                0.77722,                0.53009,                 1.0657,              0.0097492,              0.0097492,              0.0097492
                     40,                 1.1013,                0.81349,                  1.322,                0.98218,                0.98154,                0.98654,                0.80585,                0.71379,                0.47593,                 1.0276,              0.0097426,              0.0097426,              0.0097426
                     41,                 1.1063,                0.80901,                 1.3308,                0.95572,                0.97364,                0.98495,                0.80469,                0.72941,                0.53649,                 1.0321,               0.009736,               0.009736,               0.009736
                     42,                 1.0903,                 0.7982,                 1.3172,                0.98565,                0.98219,                0.98746,                0.81894,                0.69177,                0.45156,                  1.013,              0.0097294,              0.0097294,              0.0097294
                     43,                 1.1006,                0.80008,                 1.3107,                0.97616,                0.97682,                0.98663,                 0.8175,                0.69313,                0.46294,                 1.0127,              0.0097228,              0.0097228,              0.0097228
                     44,                 1.0857,                0.76112,                 1.3028,                0.98131,                0.98367,                0.98715,                0.79203,                0.77745,                0.46075,                 1.0534,              0.0097162,              0.0097162,              0.0097162
                     45,                 1.0736,                0.78018,                 1.3043,                0.97113,                0.92422,                0.98391,                0.79686,                0.76012,                 0.5367,                  1.054,              0.0097096,              0.0097096,              0.0097096
                     46,                 1.1377,                0.86173,                 1.3405,                0.97765,                0.97577,                0.98769,                 0.8086,                0.73959,                0.45705,                 1.0361,               0.009703,               0.009703,               0.009703
                     47,                 1.1006,                0.75081,                 1.3247,                0.98427,                0.98534,                0.98624,                0.79483,                0.75862,                0.44581,                 1.0576,              0.0096964,              0.0096964,              0.0096964
                     48,                  1.046,                0.74785,                 1.2838,                0.96232,                 0.9482,                0.98025,                0.80503,                0.71969,                0.51951,                 1.0411,              0.0096898,              0.0096898,              0.0096898
                     49,                 1.0847,                0.74896,                 1.3006,                0.97472,                0.97922,                0.98533,                0.80013,                0.73238,                0.45811,                 1.0419,              0.0096832,              0.0096832,              0.0096832
                     50,                 1.0976,                0.80241,                 1.3306,                0.98666,                0.98171,                0.98761,                0.80907,                0.74243,                0.44744,                 1.0434,              0.0096766,              0.0096766,              0.0096766
                     51,                 1.0555,                0.73483,                 1.2935,                0.98414,                0.98337,                0.98646,                0.81994,                0.69414,                0.43338,                 1.0144,                0.00967,                0.00967,                0.00967
                     52,                  1.105,                0.78091,                 1.3405,                0.97211,                0.96865,                0.98305,                0.81158,                0.69401,                0.46746,                 1.0153,              0.0096634,              0.0096634,              0.0096634
                     53,                 1.0533,                0.70115,                 1.2857,                0.89171,                 0.9396,                 0.9763,                0.80577,                 0.7085,                 0.5604,                 1.0235,              0.0096568,              0.0096568,              0.0096568
                     54,                 1.0523,                 0.7188,                 1.2798,                0.98388,                0.98368,                0.98383,                0.78582,                0.77725,                0.44506,                 1.0713,              0.0096502,              0.0096502,              0.0096502
                     55,                 1.0577,                0.70912,                  1.288,                0.97905,                0.97471,                0.98476,                0.81158,                0.71187,                0.44188,                 1.0269,              0.0096436,              0.0096436,              0.0096436
                     56,                 1.0531,                0.73885,                 1.3081,                0.96793,                0.97211,                0.98393,                0.79584,                0.75589,                0.47786,                 1.0495,               0.009637,               0.009637,               0.009637
                     57,                 1.0502,                0.71163,                 1.2737,                0.98099,                 0.9758,                0.98704,                0.81608,                0.69837,                0.42091,                 1.0165,              0.0096304,              0.0096304,              0.0096304
                     58,                 1.0586,                0.69194,                 1.2811,                0.98789,                0.98445,                0.98687,                0.79754,                0.78366,                0.42974,                 1.0538,              0.0096238,              0.0096238,              0.0096238
                     59,                 1.0385,                0.70562,                 1.2788,                0.98704,                0.98626,                0.98749,                0.79488,                0.78635,                0.43629,                 1.0551,              0.0096172,              0.0096172,              0.0096172
                     60,                  1.043,                0.69511,                 1.2817,                0.98059,                0.98377,                0.98745,                0.80988,                0.71976,                0.42272,                 1.0242,              0.0096106,              0.0096106,              0.0096106
                     61,                  1.038,                0.66553,                 1.2579,                0.98774,                0.98364,                0.98806,                0.82245,                0.67815,                0.40219,                 1.0147,               0.009604,               0.009604,               0.009604
                     62,                 1.0417,                0.72173,                 1.2873,                0.96814,                0.97406,                0.98533,                0.81842,                0.68786,                0.43202,                 1.0169,              0.0095974,              0.0095974,              0.0095974
                     63,                 1.0376,                0.68062,                 1.2796,                0.98433,                 0.9848,                0.98429,                0.79858,                0.75565,                0.41803,                 1.0529,              0.0095908,              0.0095908,              0.0095908
                     64,                 1.0348,                0.65665,                 1.2629,                0.96871,                0.97614,                0.98304,                0.81475,                0.70037,                0.42812,                 1.0152,              0.0095842,              0.0095842,              0.0095842
                     65,                 1.0284,                0.66149,                 1.2563,                0.98219,                 0.9876,                 0.9867,                0.81549,                0.70757,                0.39865,                 1.0162,              0.0095776,              0.0095776,              0.0095776
                     66,                 1.0127,                0.65053,                  1.249,                 0.9826,                0.98445,                0.98065,                0.80281,                0.72247,                0.39785,                  1.046,               0.009571,               0.009571,               0.009571
                     67,                0.99969,                0.65645,                 1.2495,                0.98666,                0.98467,                0.98633,                0.81861,                0.68854,                0.39478,                 1.0096,              0.0095644,              0.0095644,              0.0095644
                     68,                 1.0365,                 0.6548,                 1.2544,                0.98147,                0.98451,                0.98806,                0.82524,                0.67314,                0.40507,                 1.0005,              0.0095578,              0.0095578,              0.0095578
                     69,                 1.0114,                0.64909,                 1.2507,                  0.986,                0.98624,                0.98659,                0.81694,                0.70291,                0.39453,                 1.0197,              0.0095512,              0.0095512,              0.0095512
                     70,                 1.0158,                0.65707,                 1.2415,                0.98731,                0.98776,                0.98663,                0.82239,                0.69394,                0.38412,                 1.0106,              0.0095446,              0.0095446,              0.0095446
                     71,                 1.0109,                0.64092,                 1.2572,                0.98589,                0.98984,                0.98681,                0.83009,                0.66431,                0.37184,                 1.0011,               0.009538,               0.009538,               0.009538
                     72,                0.99299,                0.62981,                 1.2363,                0.98208,                0.98839,                0.98688,                0.83208,                0.66742,                0.37813,                0.99695,              0.0095314,              0.0095314,              0.0095314
                     73,                 1.0001,                0.63463,                 1.2518,                0.98241,                0.98172,                0.98557,                0.81937,                0.69651,                0.40381,                 1.0147,              0.0095248,              0.0095248,              0.0095248
                     74,                0.99726,                0.63046,                 1.2457,                  0.972,                0.93769,                0.96817,                0.78207,                0.75942,                0.46815,                 1.0709,              0.0095182,              0.0095182,              0.0095182
                     75,                 1.0013,                0.63226,                 1.2559,                0.98479,                0.98661,                0.98624,                0.83027,                0.65514,                0.37231,                0.99388,              0.0095116,              0.0095116,              0.0095116
                     76,                0.97356,                 0.6358,                  1.231,                0.98361,                0.97734,                0.98514,                0.82342,                0.67785,                0.38707,                 1.0038,               0.009505,               0.009505,               0.009505
                     77,                 1.0089,                0.62082,                 1.2308,                0.96445,                0.96809,                0.98103,                0.82675,                0.65434,                0.41671,                0.99571,              0.0094984,              0.0094984,              0.0094984
                     78,                 1.0303,                0.69302,                 1.2938,                0.98595,                0.98399,                0.98554,                 0.8099,                0.73198,                0.40687,                 1.0407,              0.0094918,              0.0094918,              0.0094918
                     79,                0.98904,                0.61244,                 1.2473,                0.98846,                0.98344,                0.98767,                0.82754,                0.67389,                0.37828,                 1.0018,              0.0094852,              0.0094852,              0.0094852
                     80,                 1.0059,                 0.6294,                 1.2614,                 0.9822,                0.98367,                 0.9883,                0.81786,                0.70964,                0.38832,                  1.015,              0.0094786,              0.0094786,              0.0094786
                     81,                 0.9908,                0.62603,                 1.2434,                0.98358,                0.98319,                0.98689,                0.83123,                0.66088,                0.38385,                0.99301,               0.009472,               0.009472,               0.009472
                     82,                0.99287,                0.64854,                 1.2574,                 0.9859,                0.98878,                0.98821,                0.81446,                0.72729,                0.37688,                 1.0233,              0.0094654,              0.0094654,              0.0094654
                     83,                0.99791,                0.61906,                 1.2498,                0.97582,                0.98095,                0.98713,                0.82276,                0.67566,                 0.3786,                 1.0058,              0.0094588,              0.0094588,              0.0094588
                     84,                0.98885,                0.60014,                 1.2132,                0.98249,                0.98824,                0.98755,                 0.8135,                0.73365,                0.38253,                  1.027,              0.0094522,              0.0094522,              0.0094522
                     85,                0.96565,                0.62048,                 1.2525,                0.98574,                0.98289,                0.98741,                0.82967,                0.66897,                0.37359,                0.99759,              0.0094456,              0.0094456,              0.0094456
                     86,                 0.9716,                0.61106,                 1.2131,                0.98093,                0.98757,                0.98662,                0.82394,                0.68227,                0.36976,                 1.0001,               0.009439,               0.009439,               0.009439
                     87,                0.99565,                0.60976,                  1.267,                0.98892,                0.98972,                0.98779,                0.82647,                0.67461,                0.36849,                  1.002,              0.0094324,              0.0094324,              0.0094324
                     88,                0.97184,                0.60002,                 1.2209,                0.98488,                0.98699,                0.98743,                0.82451,                0.68199,                0.36879,                 1.0097,              0.0094258,              0.0094258,              0.0094258
                     89,                0.98907,                0.60152,                 1.2299,                0.98543,                 0.9868,                0.98748,                0.82639,                0.67674,                0.36175,                0.99543,              0.0094192,              0.0094192,              0.0094192
                     90,                0.95136,                0.58894,                 1.2144,                0.98819,                0.98949,                0.98732,                0.83347,                0.66207,                0.34982,                0.99571,              0.0094126,              0.0094126,              0.0094126
                     91,                0.99807,                0.69902,                 1.2905,                0.98251,                0.98461,                0.98591,                0.81899,                0.68593,                0.36732,                 1.0026,               0.009406,               0.009406,               0.009406
                     92,                0.99989,                0.59518,                 1.2392,                0.98685,                 0.9854,                0.98727,                0.82357,                0.70142,                0.37462,                 1.0132,              0.0093994,              0.0093994,              0.0093994
                     93,                0.95331,                0.57118,                 1.2189,                0.98891,                0.98936,                0.98794,                0.83138,                0.66521,                 0.3514,                0.99485,              0.0093928,              0.0093928,              0.0093928
                     94,                 1.0012,                0.61525,                 1.3145,                0.98126,                 0.9802,                0.98588,                0.82509,                0.68555,                 0.3676,                 1.0061,              0.0093862,              0.0093862,              0.0093862
                     95,                0.96791,                0.57959,                   1.22,                0.97979,                0.98648,                0.98677,                0.82582,                0.68156,                0.36603,                  1.007,              0.0093796,              0.0093796,              0.0093796
                     96,                 0.9597,                0.58672,                 1.2155,                0.98707,                0.98964,                0.98799,                0.83428,                0.66787,                0.34912,                 1.0002,               0.009373,               0.009373,               0.009373
                     97,                0.93929,                0.56987,                 1.2075,                0.98962,                0.98805,                0.98758,                0.83621,                0.65455,                0.33819,                0.98826,              0.0093664,              0.0093664,              0.0093664
                     98,                0.96847,                0.57525,                 1.2104,                0.98374,                0.98637,                0.98761,                0.81015,                0.74779,                0.37405,                 1.0322,              0.0093598,              0.0093598,              0.0093598
                     99,                 0.9651,                0.56517,                 1.2414,                0.98464,                0.98429,                0.98834,                0.82891,                0.67042,                0.35388,                 1.0017,              0.0093532,              0.0093532,              0.0093532
                    100,                 0.9293,                0.56403,                 1.2107,                0.97973,                0.98837,                0.98767,                0.82064,                0.69069,                0.35507,                 1.0057,              0.0093466,              0.0093466,              0.0093466
                    101,                0.95695,                 0.5709,                  1.226,                0.98861,                0.98766,                 0.9888,                0.83771,                0.65946,                0.33945,                 0.9935,                0.00934,                0.00934,                0.00934
                    102,                0.97417,                0.57276,                 1.2191,                0.98259,                 0.9869,                0.98883,                0.83151,                0.66352,                0.34437,                0.99366,              0.0093334,              0.0093334,              0.0093334
                    103,                 0.9201,                0.55846,                 1.1893,                 0.9827,                0.98558,                 0.9856,                0.83374,                0.65837,                0.35108,                0.99074,              0.0093268,              0.0093268,              0.0093268
                    104,                0.93689,                0.55536,                 1.2058,                 0.9887,                0.98829,                0.98712,                 0.8323,                0.66033,                0.33958,                0.99801,              0.0093202,              0.0093202,              0.0093202
                    105,                0.94194,                0.56421,                 1.1955,                0.98478,                0.98476,                0.98704,                  0.832,                0.68084,                0.35894,                 1.0045,              0.0093136,              0.0093136,              0.0093136
                    106,                0.94172,                0.57463,                  1.216,                0.98035,                0.98392,                0.98852,                0.82643,                0.68745,                0.35338,                 1.0074,               0.009307,               0.009307,               0.009307
                    107,                0.93021,                0.56748,                  1.212,                0.98426,                0.98641,                0.98617,                0.83131,                0.65754,                0.34359,                0.99356,              0.0093004,              0.0093004,              0.0093004
                    108,                0.91654,                0.54493,                 1.1945,                0.98505,                0.98015,                0.98821,                0.83089,                0.67127,                0.35439,                0.99527,              0.0092938,              0.0092938,              0.0092938
                    109,                0.94313,                 0.6465,                  1.246,                0.98866,                0.98577,                0.98888,                0.83755,                0.66271,                0.34157,                0.99341,              0.0092872,              0.0092872,              0.0092872
                    110,                0.92289,                0.54882,                 1.2025,                0.98791,                0.99042,                0.98842,                0.82662,                 0.6971,                0.33924,                 1.0093,              0.0092806,              0.0092806,              0.0092806
                    111,                0.91465,                0.54179,                 1.1846,                0.98634,                0.98894,                0.98609,                0.83408,                0.66159,                0.33479,                0.99405,               0.009274,               0.009274,               0.009274
                    112,                0.93322,                0.58463,                 1.2206,                0.98465,                0.98822,                0.98791,                0.83631,                0.65416,                0.34064,                0.99027,              0.0092674,              0.0092674,              0.0092674
                    113,                0.91419,                0.55473,                  1.208,                0.98586,                0.98694,                0.98608,                0.83878,                0.65001,                0.33012,                0.98388,              0.0092608,              0.0092608,              0.0092608
                    114,                0.90953,                0.54076,                 1.1843,                0.98475,                0.98527,                0.98804,                  0.825,                0.69728,                0.34546,                  1.009,              0.0092542,              0.0092542,              0.0092542
                    115,                0.91571,                0.54324,                 1.1757,                0.98596,                0.98951,                0.98787,                 0.8314,                0.65744,                 0.3344,                0.99202,              0.0092476,              0.0092476,              0.0092476
                    116,                0.89822,                0.54399,                 1.1783,                0.98933,                 0.9856,                0.98726,                  0.838,                0.64761,                0.33511,                0.98807,               0.009241,               0.009241,               0.009241
                    117,                0.91777,                0.54191,                  1.166,                0.98421,                0.98807,                0.98848,                0.83908,                0.65038,                0.32887,                0.98648,              0.0092344,              0.0092344,              0.0092344
                    118,                0.91544,                0.53506,                 1.2035,                0.98252,                0.99165,                0.98918,                0.83321,                0.66451,                0.33636,                0.99172,              0.0092278,              0.0092278,              0.0092278
                    119,                0.90609,                0.52636,                 1.1682,                 0.9797,                0.98983,                0.98771,                0.83629,                0.65646,                0.33774,                0.98794,              0.0092212,              0.0092212,              0.0092212
                    120,                 0.9052,                0.56227,                 1.2074,                 0.9845,                0.98682,                0.98873,                0.83658,                0.65957,                0.33044,                0.99333,              0.0092146,              0.0092146,              0.0092146
                    121,                 0.8992,                0.53757,                 1.1718,                0.97951,                0.98396,                0.98794,                0.82288,                0.70324,                0.35591,                  1.007,               0.009208,               0.009208,               0.009208
                    122,                0.90688,                0.52788,                 1.1878,                0.98445,                0.98645,                  0.988,                0.83838,                0.65392,                0.33417,                0.98877,              0.0092014,              0.0092014,              0.0092014
                    123,                0.88114,                0.51703,                 1.1601,                0.98856,                0.98943,                0.98797,                0.84143,                0.64492,                0.31866,                 0.9847,              0.0091948,              0.0091948,              0.0091948
                    124,                0.90179,                0.51901,                 1.1775,                0.98521,                0.98693,                0.98846,                0.82318,                0.71111,                0.33755,                 1.0154,              0.0091882,              0.0091882,              0.0091882
                    125,                0.87776,                0.52393,                 1.1721,                0.98468,                0.99055,                 0.9889,                0.81624,                0.72439,                0.34006,                 1.0186,              0.0091816,              0.0091816,              0.0091816
                    126,                0.90223,                0.51943,                 1.1839,                0.98766,                0.98731,                0.98651,                0.83331,                0.65664,                0.33532,                0.98921,               0.009175,               0.009175,               0.009175
                    127,                0.89787,                0.51224,                 1.1801,                0.98411,                0.98708,                0.98687,                0.83532,                0.65943,                0.33433,                0.99079,              0.0091684,              0.0091684,              0.0091684
                    128,                0.89488,                0.51208,                 1.1699,                0.98774,                0.98786,                0.98849,                0.84043,                0.64292,                0.31961,                0.98444,              0.0091618,              0.0091618,              0.0091618
                    129,                0.88172,                0.52686,                 1.1848,                0.98563,                0.98744,                0.98736,                0.84084,                0.64457,                0.32135,                0.98425,              0.0091552,              0.0091552,              0.0091552
                    130,                0.88384,                0.51466,                 1.1791,                0.97656,                0.98634,                0.98643,                0.83578,                0.65511,                0.33318,                  0.989,              0.0091486,              0.0091486,              0.0091486
                    131,                0.86763,                0.51269,                 1.1603,                0.97716,                0.99014,                0.98805,                0.82226,                0.71057,                0.33558,                 1.0138,               0.009142,               0.009142,               0.009142
                    132,                0.86614,                0.52774,                 1.1624,                0.98847,                0.99007,                0.98764,                 0.8282,                0.67031,                0.32707,                0.99475,              0.0091354,              0.0091354,              0.0091354
                    133,                0.91758,                0.52734,                 1.2182,                0.97639,                0.98545,                0.98828,                0.84342,                0.63963,                0.33066,                0.98369,              0.0091288,              0.0091288,              0.0091288
                    134,                0.88317,                 0.5268,                 1.1748,                0.98345,                0.98972,                0.98826,                0.83547,                0.66586,                0.32649,                0.99462,              0.0091222,              0.0091222,              0.0091222
                    135,                0.87388,                 0.5009,                 1.1449,                0.98806,                0.99077,                0.98807,                0.83683,                0.65702,                 0.3192,                0.98826,              0.0091156,              0.0091156,              0.0091156
                    136,                0.87508,                0.51369,                 1.1693,                0.98034,                0.98535,                0.98848,                0.83943,                0.65373,                0.32662,                0.98886,               0.009109,               0.009109,               0.009109
                    137,                0.87628,                0.50275,                 1.1557,                0.98586,                0.99066,                0.98837,                0.82401,                0.68732,                0.33028,                 1.0021,              0.0091024,              0.0091024,              0.0091024
                    138,                0.87253,                0.51621,                 1.1619,                0.98208,                0.98785,                0.98771,                0.82903,                0.67795,                0.33905,                0.99884,              0.0090958,              0.0090958,              0.0090958
                    139,                0.89913,                0.56614,                 1.2087,                0.97476,                0.98475,                0.98655,                0.84418,                0.63075,                0.33105,                 0.9778,              0.0090892,              0.0090892,              0.0090892
                    140,                0.87138,                0.50234,                 1.1588,                0.98468,                0.98807,                0.98761,                0.83613,                 0.6549,                0.32647,                0.98898,              0.0090826,              0.0090826,              0.0090826
                    141,                0.87663,                0.50688,                 1.1878,                0.98761,                0.99003,                0.98684,                0.83668,                0.64988,                0.32195,                0.98724,               0.009076,               0.009076,               0.009076
                    142,                0.87591,                0.50169,                 1.1715,                0.98189,                0.98904,                0.98826,                0.82895,                0.68532,                0.33034,                 1.0006,              0.0090694,              0.0090694,              0.0090694
                    143,                  0.894,                0.53844,                 1.2043,                0.98431,                0.98242,                0.98537,                 0.8325,                0.66638,                0.33546,                0.99369,              0.0090628,              0.0090628,              0.0090628
                    144,                0.86985,                0.50836,                 1.1737,                0.98573,                0.98671,                0.98748,                0.84199,                0.63812,                0.32319,                0.97812,              0.0090562,              0.0090562,              0.0090562
                    145,                 0.8681,                0.50767,                 1.1517,                0.98711,                0.98944,                0.98743,                0.84486,                0.63657,                0.31385,                0.97929,              0.0090496,              0.0090496,              0.0090496
                    146,                0.86324,                0.50813,                 1.1602,                0.98296,                0.98814,                 0.9866,                0.84185,                0.62908,                0.31896,                0.98025,               0.009043,               0.009043,               0.009043
                    147,                0.87859,                0.52307,                 1.2153,                0.97964,                0.98618,                0.98591,                 0.8281,                0.66795,                0.33452,                0.99335,              0.0090364,              0.0090364,              0.0090364
                    148,                 0.8638,                0.49005,                 1.1567,                0.98681,                 0.9881,                0.98839,                0.82331,                0.70211,                0.32859,                 1.0071,              0.0090298,              0.0090298,              0.0090298
                    149,                0.85253,                0.49093,                 1.1468,                0.98171,                 0.9866,                0.98775,                0.84311,                0.63454,                0.31633,                0.98217,              0.0090232,              0.0090232,              0.0090232
                    150,                0.84631,                0.48716,                 1.1434,                0.98564,                0.98221,                 0.9887,                0.84115,                0.65282,                 0.3165,                0.98373,              0.0090166,              0.0090166,              0.0090166
                    151,                0.87323,                0.49677,                 1.1617,                0.98607,                0.98609,                0.98683,                0.83533,                0.66072,                0.31613,                0.98973,                0.00901,                0.00901,                0.00901
                    152,                0.86192,                0.49815,                 1.1857,                0.98278,                0.98669,                0.98828,                0.84092,                 0.6525,                0.31377,                0.98895,              0.0090034,              0.0090034,              0.0090034
                    153,                0.85202,                0.49022,                 1.1524,                0.98814,                0.98757,                0.98897,                0.84453,                0.64653,                0.30697,                0.98207,              0.0089968,              0.0089968,              0.0089968
                    154,                0.86103,                0.48993,                 1.1672,                0.98439,                0.98648,                 0.9863,                0.83568,                0.63956,                0.31565,                0.98174,              0.0089902,              0.0089902,              0.0089902
                    155,                0.83832,                 0.4818,                 1.1313,                0.97506,                0.98194,                0.98644,                0.81042,                0.73419,                0.33705,                  1.022,              0.0089836,              0.0089836,              0.0089836
                    156,                0.84536,                 0.4802,                 1.1292,                0.98657,                0.98656,                0.98665,                0.84299,                0.64216,                0.30965,                0.98688,               0.008977,               0.008977,               0.008977
                    157,                0.83357,                0.48667,                 1.1469,                0.98337,                0.98958,                0.98732,                0.84385,                0.63796,                0.31064,                0.98243,              0.0089704,              0.0089704,              0.0089704
